relative_path,class_name,class_idx,filename,width,height,mode
EuroSAT_RGB/AnnualCrop/AnnualCrop_1028.jpg,AnnualCrop,0,AnnualCrop_1028.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1029.jpg,AnnualCrop,0,AnnualCrop_1029.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_103.jpg,AnnualCrop,0,AnnualCrop_103.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1030.jpg,AnnualCrop,0,AnnualCrop_1030.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1031.jpg,AnnualCrop,0,AnnualCrop_1031.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1032.jpg,AnnualCrop,0,AnnualCrop_1032.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1033.jpg,AnnualCrop,0,AnnualCrop_1033.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1034.jpg,AnnualCrop,0,AnnualCrop_1034.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1035.jpg,AnnualCrop,0,AnnualCrop_1035.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1036.jpg,AnnualCrop,0,AnnualCrop_1036.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1037.jpg,AnnualCrop,0,AnnualCrop_1037.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1038.jpg,AnnualCrop,0,AnnualCrop_1038.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1039.jpg,AnnualCrop,0,AnnualCrop_1039.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_104.jpg,AnnualCrop,0,AnnualCrop_104.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1040.jpg,AnnualCrop,0,AnnualCrop_1040.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1041.jpg,AnnualCrop,0,AnnualCrop_1041.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1042.jpg,AnnualCrop,0,AnnualCrop_1042.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1043.jpg,AnnualCrop,0,AnnualCrop_1043.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1044.jpg,AnnualCrop,0,AnnualCrop_1044.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1045.jpg,AnnualCrop,0,AnnualCrop_1045.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1046.jpg,AnnualCrop,0,AnnualCrop_1046.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1047.jpg,AnnualCrop,0,AnnualCrop_1047.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1048.jpg,AnnualCrop,0,AnnualCrop_1048.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1049.jpg,AnnualCrop,0,AnnualCrop_1049.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_105.jpg,AnnualCrop,0,AnnualCrop_105.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1050.jpg,AnnualCrop,0,AnnualCrop_1050.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1051.jpg,AnnualCrop,0,AnnualCrop_1051.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1052.jpg,AnnualCrop,0,AnnualCrop_1052.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1053.jpg,AnnualCrop,0,AnnualCrop_1053.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1054.jpg,AnnualCrop,0,AnnualCrop_1054.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1055.jpg,AnnualCrop,0,AnnualCrop_1055.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1056.jpg,AnnualCrop,0,AnnualCrop_1056.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1057.jpg,AnnualCrop,0,AnnualCrop_1057.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1058.jpg,AnnualCrop,0,AnnualCrop_1058.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1059.jpg,AnnualCrop,0,AnnualCrop_1059.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_106.jpg,AnnualCrop,0,AnnualCrop_106.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1060.jpg,AnnualCrop,0,AnnualCrop_1060.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1061.jpg,AnnualCrop,0,AnnualCrop_1061.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1062.jpg,AnnualCrop,0,AnnualCrop_1062.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1063.jpg,AnnualCrop,0,AnnualCrop_1063.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1064.jpg,AnnualCrop,0,AnnualCrop_1064.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1065.jpg,AnnualCrop,0,AnnualCrop_1065.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1066.jpg,AnnualCrop,0,AnnualCrop_1066.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1067.jpg,AnnualCrop,0,AnnualCrop_1067.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1068.jpg,AnnualCrop,0,AnnualCrop_1068.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1069.jpg,AnnualCrop,0,AnnualCrop_1069.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_107.jpg,AnnualCrop,0,AnnualCrop_107.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1070.jpg,AnnualCrop,0,AnnualCrop_1070.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1071.jpg,AnnualCrop,0,AnnualCrop_1071.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1072.jpg,AnnualCrop,0,AnnualCrop_1072.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1073.jpg,AnnualCrop,0,AnnualCrop_1073.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1074.jpg,AnnualCrop,0,AnnualCrop_1074.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1075.jpg,AnnualCrop,0,AnnualCrop_1075.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1076.jpg,AnnualCrop,0,AnnualCrop_1076.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1077.jpg,AnnualCrop,0,AnnualCrop_1077.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1078.jpg,AnnualCrop,0,AnnualCrop_1078.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1079.jpg,AnnualCrop,0,AnnualCrop_1079.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_108.jpg,AnnualCrop,0,AnnualCrop_108.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1080.jpg,AnnualCrop,0,AnnualCrop_1080.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1081.jpg,AnnualCrop,0,AnnualCrop_1081.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1082.jpg,AnnualCrop,0,AnnualCrop_1082.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1083.jpg,AnnualCrop,0,AnnualCrop_1083.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1084.jpg,AnnualCrop,0,AnnualCrop_1084.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1085.jpg,AnnualCrop,0,AnnualCrop_1085.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1086.jpg,AnnualCrop,0,AnnualCrop_1086.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1087.jpg,AnnualCrop,0,AnnualCrop_1087.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1088.jpg,AnnualCrop,0,AnnualCrop_1088.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1089.jpg,AnnualCrop,0,AnnualCrop_1089.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_109.jpg,AnnualCrop,0,AnnualCrop_109.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1090.jpg,AnnualCrop,0,AnnualCrop_1090.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1091.jpg,AnnualCrop,0,AnnualCrop_1091.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1092.jpg,AnnualCrop,0,AnnualCrop_1092.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1093.jpg,AnnualCrop,0,AnnualCrop_1093.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1094.jpg,AnnualCrop,0,AnnualCrop_1094.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1095.jpg,AnnualCrop,0,AnnualCrop_1095.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1096.jpg,AnnualCrop,0,AnnualCrop_1096.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1097.jpg,AnnualCrop,0,AnnualCrop_1097.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1098.jpg,AnnualCrop,0,AnnualCrop_1098.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1099.jpg,AnnualCrop,0,AnnualCrop_1099.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_11.jpg,AnnualCrop,0,AnnualCrop_11.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_110.jpg,AnnualCrop,0,AnnualCrop_110.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1100.jpg,AnnualCrop,0,AnnualCrop_1100.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1101.jpg,AnnualCrop,0,AnnualCrop_1101.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1102.jpg,AnnualCrop,0,AnnualCrop_1102.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1103.jpg,AnnualCrop,0,AnnualCrop_1103.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1104.jpg,AnnualCrop,0,AnnualCrop_1104.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1105.jpg,AnnualCrop,0,AnnualCrop_1105.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1106.jpg,AnnualCrop,0,AnnualCrop_1106.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1107.jpg,AnnualCrop,0,AnnualCrop_1107.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1108.jpg,AnnualCrop,0,AnnualCrop_1108.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1109.jpg,AnnualCrop,0,AnnualCrop_1109.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_111.jpg,AnnualCrop,0,AnnualCrop_111.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1110.jpg,AnnualCrop,0,AnnualCrop_1110.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1111.jpg,AnnualCrop,0,AnnualCrop_1111.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1112.jpg,AnnualCrop,0,AnnualCrop_1112.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1113.jpg,AnnualCrop,0,AnnualCrop_1113.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1114.jpg,AnnualCrop,0,AnnualCrop_1114.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1115.jpg,AnnualCrop,0,AnnualCrop_1115.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1116.jpg,AnnualCrop,0,AnnualCrop_1116.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1117.jpg,AnnualCrop,0,AnnualCrop_1117.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1118.jpg,AnnualCrop,0,AnnualCrop_1118.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1119.jpg,AnnualCrop,0,AnnualCrop_1119.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_112.jpg,AnnualCrop,0,AnnualCrop_112.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1120.jpg,AnnualCrop,0,AnnualCrop_1120.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1121.jpg,AnnualCrop,0,AnnualCrop_1121.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1122.jpg,AnnualCrop,0,AnnualCrop_1122.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1123.jpg,AnnualCrop,0,AnnualCrop_1123.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1124.jpg,AnnualCrop,0,AnnualCrop_1124.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1125.jpg,AnnualCrop,0,AnnualCrop_1125.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1126.jpg,AnnualCrop,0,AnnualCrop_1126.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1127.jpg,AnnualCrop,0,AnnualCrop_1127.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1128.jpg,AnnualCrop,0,AnnualCrop_1128.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1129.jpg,AnnualCrop,0,AnnualCrop_1129.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_113.jpg,AnnualCrop,0,AnnualCrop_113.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1130.jpg,AnnualCrop,0,AnnualCrop_1130.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1131.jpg,AnnualCrop,0,AnnualCrop_1131.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1132.jpg,AnnualCrop,0,AnnualCrop_1132.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1133.jpg,AnnualCrop,0,AnnualCrop_1133.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1134.jpg,AnnualCrop,0,AnnualCrop_1134.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1135.jpg,AnnualCrop,0,AnnualCrop_1135.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1136.jpg,AnnualCrop,0,AnnualCrop_1136.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1137.jpg,AnnualCrop,0,AnnualCrop_1137.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1138.jpg,AnnualCrop,0,AnnualCrop_1138.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1139.jpg,AnnualCrop,0,AnnualCrop_1139.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_114.jpg,AnnualCrop,0,AnnualCrop_114.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1140.jpg,AnnualCrop,0,AnnualCrop_1140.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1141.jpg,AnnualCrop,0,AnnualCrop_1141.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1142.jpg,AnnualCrop,0,AnnualCrop_1142.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1143.jpg,AnnualCrop,0,AnnualCrop_1143.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1144.jpg,AnnualCrop,0,AnnualCrop_1144.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1145.jpg,AnnualCrop,0,AnnualCrop_1145.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1146.jpg,AnnualCrop,0,AnnualCrop_1146.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1147.jpg,AnnualCrop,0,AnnualCrop_1147.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1148.jpg,AnnualCrop,0,AnnualCrop_1148.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1149.jpg,AnnualCrop,0,AnnualCrop_1149.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_115.jpg,AnnualCrop,0,AnnualCrop_115.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1150.jpg,AnnualCrop,0,AnnualCrop_1150.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1151.jpg,AnnualCrop,0,AnnualCrop_1151.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1152.jpg,AnnualCrop,0,AnnualCrop_1152.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1153.jpg,AnnualCrop,0,AnnualCrop_1153.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1154.jpg,AnnualCrop,0,AnnualCrop_1154.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1155.jpg,AnnualCrop,0,AnnualCrop_1155.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1156.jpg,AnnualCrop,0,AnnualCrop_1156.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1157.jpg,AnnualCrop,0,AnnualCrop_1157.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1158.jpg,AnnualCrop,0,AnnualCrop_1158.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1159.jpg,AnnualCrop,0,AnnualCrop_1159.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_116.jpg,AnnualCrop,0,AnnualCrop_116.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1160.jpg,AnnualCrop,0,AnnualCrop_1160.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1161.jpg,AnnualCrop,0,AnnualCrop_1161.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1162.jpg,AnnualCrop,0,AnnualCrop_1162.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1163.jpg,AnnualCrop,0,AnnualCrop_1163.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1164.jpg,AnnualCrop,0,AnnualCrop_1164.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1165.jpg,AnnualCrop,0,AnnualCrop_1165.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1166.jpg,AnnualCrop,0,AnnualCrop_1166.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1167.jpg,AnnualCrop,0,AnnualCrop_1167.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1168.jpg,AnnualCrop,0,AnnualCrop_1168.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1169.jpg,AnnualCrop,0,AnnualCrop_1169.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_117.jpg,AnnualCrop,0,AnnualCrop_117.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1170.jpg,AnnualCrop,0,AnnualCrop_1170.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1171.jpg,AnnualCrop,0,AnnualCrop_1171.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1172.jpg,AnnualCrop,0,AnnualCrop_1172.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1173.jpg,AnnualCrop,0,AnnualCrop_1173.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1174.jpg,AnnualCrop,0,AnnualCrop_1174.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1175.jpg,AnnualCrop,0,AnnualCrop_1175.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1176.jpg,AnnualCrop,0,AnnualCrop_1176.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1177.jpg,AnnualCrop,0,AnnualCrop_1177.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1178.jpg,AnnualCrop,0,AnnualCrop_1178.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1179.jpg,AnnualCrop,0,AnnualCrop_1179.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_118.jpg,AnnualCrop,0,AnnualCrop_118.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1180.jpg,AnnualCrop,0,AnnualCrop_1180.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1181.jpg,AnnualCrop,0,AnnualCrop_1181.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1182.jpg,AnnualCrop,0,AnnualCrop_1182.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1183.jpg,AnnualCrop,0,AnnualCrop_1183.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1184.jpg,AnnualCrop,0,AnnualCrop_1184.jpg,64,64,RGB
EuroSAT_RGB/AnnualCrop/AnnualCrop_1185.jpg,AnnualCrop,0,AnnualCrop_1185.jpg,64,64,RGB
